R,L,G,C 
-10.02159724,7.06E-10,0.000307508,-2.89E-15
-16.80958128,1.88E-09,0.000530548,-2.13E-14
-21.29188766,3.48E-09,0.000629738,-7.48E-14
-25.07735843,8.25E-09,0.000344222,-1.88E-13
-20.1856004,1.42E-08,-0.000831891,-3.93E-13
2.346893743,3.26E-08,-0.003244774,-7.48E-13
34.88343005,5.77E-08,-0.005750011,-1.38E-12
91.41102258,1.67E-07,-0.052885875,-2.02E-11
246.950255,4.26E-07,0.295538091,8.36E-11
-0.11374726,-1.18E-12,-9.47E-06,1.40E-16
-0.218510498,-9.24E-13,-1.22E-05,4.61E-16
-0.69726705,5.51E-12,-1.43E-05,1.26E-15
-1.476386942,2.82E-11,-1.20E-05,1.87E-15
-4.065390492,1.06E-10,1.57E-04,3.14E-15
-5.61958103,2.47E-10,7.12E-05,2.12E-15
-10.19367434,7.16E-10,0.00031691,-2.46E-15
-14.55649124,1.41E-09,0.000512988,-2.44E-14
-21.8984302,3.52E-09,0.000647522,-7.41E-14
-24.67057188,6.27E-09,0.000362914,-1.85E-13
-21.32780613,1.44E-08,-0.00078124,-3.95E-13
-6.899679332,2.45E-08,-0.00297241,-7.18E-13
33.66275532,5.82E-08,-0.005807896,-1.40E-12
82.04126315,1.10E-07,-0.024492727,-9.98E-12
249.760113,4.28E-07,0.295323919,8.35E-11
-0.057893041,-7.80E-13,-5.04E-06,-2.95E-17
-0.110804526,-1.29E-12,-9.57E-06,1.47E-16
-0.384561974,-1.77E-14,-1.70E-05,6.38E-16
-0.875837715,1.07E-11,-1.17E-05,1.08E-15
-2.324777737,4.69E-11,-6.10E-05,2.68E-15
-5.189176303,1.24E-10,3.24E-04,3.05E-15
-7.394578491,3.78E-10,0.00016016,3.78E-15
-11.11510863,7.84E-10,0.000391911,-5.37E-15
-18.53577512,2.04E-09,0.000669222,-2.69E-14
-23.38929843,3.75E-09,0.000836331,-9.11E-14
-27.56934745,8.78E-09,0.000586703,-2.23E-13
-22.62178006,1.50E-08,-0.000661322,-4.66E-13
0.880001282,3.42E-08,-0.003436944,-8.97E-13
34.20160063,6.01E-08,-0.006554325,-1.63E-12
93.1063456,1.72E-07,-0.054630939,-2.08E-11
252.9138214,4.36E-07,0.290356851,8.12E-11
3.92E+10,3.92E+10,3.92E+10,3.92E+10
258.5478403,4.36E-07,0.291319117,8.13E-11
91.63657201,1.72E-07,-0.054763196,-2.07E-11
250.2780655,4.29E-07,0.295774292,8.35E-11
33.59580785,6.01E-08,-0.006595871,-1.64E-12
81.72093211,1.11E-07,-0.024589072,-9.99E-12
249.6814879,4.26E-07,0.296097719,8.36E-11
0.572879644,3.42E-08,-0.003451793,-8.99E-13
33.53221714,5.83E-08,-0.00579003,-1.40E-12
92.40444394,1.67E-07,-0.053002164,-2.03E-11
252.8205885,4.26E-07,0.296772362,8.37E-11
-22.91622788,1.50E-08,-0.000659582,-4.68E-13
-7.275679693,2.45E-08,-0.002958984,-7.17E-13
34.61475411,5.77E-08,-0.005810142,-1.38E-12
83.72767733,1.09E-07,-0.024534532,-9.95E-12
250.4982894,4.26E-07,0.296106825,8.36E-11
-27.81356644,8.76E-09,0.000600806,-2.23E-13
-21.67422357,1.44E-08,-0.000752149,-3.92E-13
2.159183299,3.26E-08,-0.003247618,-7.48E-13
35.21484196,5.76E-08,-0.005814124,-1.38E-12
93.06178625,1.67E-07,-0.053001455,-2.03E-11
250.3026188,4.26E-07,0.296120779,8.36E-11
-23.49058529,3.73E-09,0.000841827,-9.07E-14
-24.85398158,6.24E-09,0.00037736,-1.82E-13
-20.41458236,1.42E-08,-0.000821209,-3.92E-13
-5.515912971,2.42E-08,-0.003045857,-7.09E-13
35.68056056,5.76E-08,-0.005807317,-1.38E-12
84.88103762,1.09E-07,-0.024561186,-9.95E-12
252.8493212,4.26E-07,0.296412539,8.36E-11
-18.57433909,2.03E-09,0.000672198,-2.67E-14
-21.9840765,3.50E-09,0.000652566,-7.28E-14
-25.23487978,8.23E-09,0.000350703,-1.87E-13
-20.19161528,1.42E-08,-0.000832645,-3.92E-13
2.695910346,3.26E-08,-0.003266766,-7.47E-13
35.35266604,5.76E-08,-0.005832271,-1.38E-12
91.60180368,1.67E-07,-0.053156249,-2.03E-11
253.3122143,4.26E-07,0.296306134,8.36E-11
-11.09022982,7.76E-10,0.000391955,-5.18E-15
-14.54452008,1.39E-09,0.000512516,-2.36E-14
-21.34360784,3.46E-09,0.000633591,-7.41E-14
-23.85862824,6.16E-09,0.000333869,-1.84E-13
-20.12053871,1.42E-08,-0.000829139,-3.91E-13
-5.371420443,2.42E-08,-0.003058126,-7.11E-13
35.60889566,5.76E-08,-0.005871975,-1.38E-12
84.76791108,1.09E-07,-0.024521127,-9.94E-12
251.777609,4.26E-07,0.296441708,8.37E-11
-7.345230629,3.72E-10,0.000160707,3.89E-15
-10.15078955,7.04E-10,0.000313206,-1.94E-15
-16.82199974,1.86E-09,0.000530731,-2.07E-14
-21.2693571,3.45E-09,0.000633927,-7.42E-14
-25.05520662,8.21E-09,0.000352204,-1.87E-13
-20.09272396,1.42E-08,-0.000827398,-3.92E-13
2.914240772,3.26E-08,-0.003289974,-7.50E-13
35.63909524,5.76E-08,-0.005840495,-1.38E-12
92.68313752,1.67E-07,-0.053197881,-2.03E-11
252.5352715,4.26E-07,0.296573257,8.37E-11
-5.000587374,1.21E-10,2.98E-04,3.13E-15
-5.543621599,2.42E-10,7.62E-05,2.25E-15
-9.989345026,6.99E-10,0.000306908,-2.74E-15
-14.18860132,1.38E-09,0.000505006,-2.47E-14
-21.28463376,3.45E-09,0.00063414,-7.41E-14
-23.85230389,6.17E-09,0.00033544,-1.84E-13
-20.04855153,1.42E-08,-0.000840485,-3.93E-13
-5.392794075,2.42E-08,-0.003063937,-7.12E-13
35.57359458,5.76E-08,-0.005842621,-1.38E-12
84.97823607,1.09E-07,-0.024548717,-9.94E-12
255.971624,4.26E-07,0.296422851,8.36E-11
-2.268623798,4.55E-11,-5.52E-05,2.65E-15
-3.949486212,1.03E-10,1.44E-04,3.24E-15
-6.558182874,3.28E-10,0.000122071,4.41E-15
-9.944496026,6.98E-10,0.000311439,-2.70E-15
-16.79732821,1.86E-09,0.000531686,-2.06E-14
-21.28656209,3.46E-09,0.00063493,-7.40E-14
-25.03016793,8.23E-09,0.000348737,-1.88E-13
-20.15762697,1.42E-08,-0.00083044,-3.92E-13
2.631455676,3.26E-08,-0.003273565,-7.49E-13
35.29057115,5.76E-08,-0.005854468,-1.38E-12
91.04313951,1.67E-07,-0.053130651,-2.03E-11
251.3129601,4.26E-07,0.296185734,8.36E-11
-0.854873557,1.03E-11,-1.16E-05,1.05E-15
-1.439961155,2.69E-11,-1.23E-05,1.86E-15
-3.937417741,1.03E-10,1.58E-04,2.96E-15
-5.360645552,2.41E-10,0.000104599,1.83E-15
-9.947447692,6.98E-10,0.000311005,-2.76E-15
-14.19454155,1.38E-09,0.000504414,-2.47E-14
-21.27126385,3.46E-09,0.000632304,-7.46E-14
-23.88780807,6.17E-09,0.000333292,-1.84E-13
-20.22039382,1.42E-08,-0.000830839,-3.91E-13
-5.549440814,2.42E-08,-0.003059367,-7.10E-13
34.9970373,5.76E-08,-0.005809382,-1.38E-12
84.29130448,1.09E-07,-0.024564557,-9.96E-12
249.1596774,4.26E-07,0.296766754,8.37E-11
-0.368758756,-3.43E-13,-1.70E-05,6.29E-16
-0.669922797,4.61E-12,-1.47E-05,1.27E-15
-1.878053754,3.46E-11,-4.30E-05,2.76E-15
-3.918405735,1.03E-10,1.52E-04,3.01E-15
-6.555222761,3.27E-10,0.000121925,4.47E-15
-9.991157871,6.98E-10,0.000306784,-2.59E-15
-16.8342644,1.87E-09,0.000531925,-2.07E-14
-21.37335737,3.46E-09,0.000636115,-7.39E-14
-25.26259848,8.22E-09,0.000356676,-1.86E-13
-20.41125324,1.42E-08,-0.000820021,-3.92E-13
2.190505732,3.26E-08,-0.003247546,-7.49E-13
34.93055702,5.77E-08,-0.005782249,-1.38E-12
91.87869756,1.67E-07,-0.053029209,-2.02E-11
247.7328419,4.26E-07,0.296190173,8.36E-11
-0.106559413,-1.28E-12,-9.34E-06,1.33E-16
-0.208659216,-1.11E-12,-1.22E-05,4.49E-16
-0.675850413,4.94E-12,-1.47E-05,1.25E-15
-1.441488781,2.70E-11,-1.20E-05,1.86E-15
-3.966458096,1.03E-10,1.49E-04,3.21E-15
-5.552591291,2.43E-10,7.62E-05,2.22E-15
-10.16739599,7.07E-10,0.000315059,-2.16E-15
-14.56016419,1.40E-09,0.000514099,-2.39E-14
-21.97958582,3.50E-09,0.000653696,-7.32E-14
-24.82037979,6.25E-09,0.000374439,-1.84E-13
-21.56022613,1.44E-08,-0.000768934,-3.94E-13
-7.104497064,2.45E-08,-0.002973343,-7.18E-13
33.69443954,5.83E-08,-0.005839126,-1.41E-12
82.37686728,1.10E-07,-0.024576394,-9.98E-12
250.5402128,4.28E-07,0.295975431,8.35E-11
-0.053010657,-8.46E-13,-4.90E-06,-3.22E-17
-0.103706499,-1.39E-12,-9.44E-06,1.40E-16
-0.368274759,-3.37E-13,-1.70E-05,6.24E-16
-0.848650432,9.96E-12,-1.19E-05,1.07E-15
-2.262794386,4.51E-11,-5.63E-05,2.67E-15
-4.992486685,1.20E-10,2.96E-04,3.13E-15
-7.34285262,3.72E-10,0.000160189,3.92E-15
-11.08552913,7.74E-10,0.000390519,-5.00E-15
-18.5620475,2.03E-09,0.000670545,-2.61E-14
-23.47874385,3.73E-09,0.000843604,-9.00E-14
-27.77358533,8.75E-09,0.000601736,-2.22E-13
-22.87297122,1.50E-08,-0.000645204,-4.65E-13
0.696762074,3.42E-08,-0.003435246,-8.98E-13
34.23003147,6.01E-08,-0.006586234,-1.64E-12
93.58945586,1.72E-07,-0.054784069,-2.08E-11
253.77394,4.36E-07,0.290970275,8.12E-11
3.93E+10,3.93E+10,3.93E+10,3.93E+10
259.4155138,4.36E-07,0.291932738,8.13E-11
92.11847858,1.72E-07,-0.054916728,-2.07E-11
251.0591786,4.29E-07,0.29642485,8.35E-11
33.62281261,6.01E-08,-0.006627781,-1.64E-12
82.05477589,1.11E-07,-0.024672636,-9.99E-12
250.4680556,4.26E-07,0.296748731,8.36E-11
0.388259555,3.42E-08,-0.003450006,-8.99E-13
33.5614204,5.83E-08,-0.005820903,-1.40E-12
92.87371407,1.67E-07,-0.053145582,-2.03E-11
253.6206335,4.26E-07,0.297424188,8.37E-11
-23.1679446,1.50E-08,-0.00064333,-4.67E-13
-7.482267205,2.45E-08,-0.002959677,-7.18E-13
34.66124135,5.77E-08,-0.005842579,-1.39E-12
84.08568758,1.09E-07,-0.024620381,-9.95E-12
251.2997577,4.26E-07,0.29675601,8.36E-11
-28.01782245,8.73E-09,0.000615882,-2.21E-13
-21.9079052,1.43E-08,-0.000739691,-3.91E-13
2.001030018,3.26E-08,-0.003250216,-7.49E-13
35.26301733,5.77E-08,-0.005846679,-1.38E-12
93.53746883,1.67E-07,-0.053144977,-2.03E-11
251.1024357,4.26E-07,0.296770099,8.36E-11
-23.57920503,3.71E-09,0.000849061,-8.96E-14
-25.00337002,6.22E-09,0.000388842,-1.81E-13
-20.64091065,1.42E-08,-0.000809256,-3.91E-13
-5.710951805,2.42E-08,-0.003047671,-7.10E-13
35.72770832,5.77E-08,-0.005839772,-1.38E-12
85.23672357,1.09E-07,-0.024646226,-9.95E-12
253.6531635,4.26E-07,0.297062662,8.36E-11
-18.59964653,2.01E-09,0.000673493,-2.60E-14
-22.06433165,3.48E-09,0.000658659,-7.19E-14
-25.41990108,8.20E-09,0.000363175,-1.86E-13
-20.41843814,1.42E-08,-0.000820552,-3.91E-13
2.537419718,3.26E-08,-0.003269185,-7.48E-13
35.4000551,5.77E-08,-0.005864842,-1.38E-12
92.07515119,1.67E-07,-0.053300331,-2.03E-11
254.1139966,4.26E-07,0.296956433,8.36E-11
-11.0595204,7.66E-10,0.000390567,-4.80E-15
-14.54717193,1.38E-09,0.000513546,-2.30E-14
-21.42427305,3.44E-09,0.000639933,-7.33E-14
-24.00699693,6.14E-09,0.000345507,-1.83E-13
-20.34854154,1.42E-08,-0.000816924,-3.91E-13
-5.567412389,2.42E-08,-0.003059809,-7.12E-13
35.65691176,5.77E-08,-0.005904723,-1.39E-12
85.12392474,1.09E-07,-0.024606514,-9.94E-12
252.5772066,4.26E-07,0.297092281,8.37E-11
-7.291835453,3.66E-10,0.000160965,4.03E-15
-10.12342978,6.95E-10,0.000311259,-1.65E-15
-16.8456349,1.85E-09,0.000532046,-2.01E-14
-21.35094053,3.44E-09,0.000640337,-7.33E-14
-25.24227713,8.19E-09,0.000364856,-1.85E-13
-20.32082374,1.42E-08,-0.000815132,-3.91E-13
2.755801234,3.26E-08,-0.003292459,-7.51E-13
35.68578908,5.77E-08,-0.005872999,-1.38E-12
93.15667697,1.67E-07,-0.05334186,-2.03E-11
253.3369242,4.26E-07,0.297223939,8.37E-11
-4.788066955,1.18E-10,2.66E-04,3.20E-15
-5.473190424,2.38E-10,8.19E-05,2.34E-15
-9.957367973,6.90E-10,0.000306221,-2.44E-15
-14.19013859,1.37E-09,0.000506678,-2.42E-14
-21.36529578,3.44E-09,0.000640716,-7.32E-14
-24.00067074,6.14E-09,0.000347333,-1.83E-13
-20.27649872,1.42E-08,-0.000828236,-3.93E-13
-5.589176096,2.42E-08,-0.003065625,-7.12E-13
35.6205203,5.76E-08,-0.005875214,-1.38E-12
85.33412064,1.09E-07,-0.024633919,-9.94E-12
256.7811227,4.26E-07,0.297072762,8.36E-11
-2.20317341,4.37E-11,-4.99E-05,2.65E-15
-3.841736694,1.00E-10,1.35E-04,3.31E-15
-6.510128309,3.23E-10,0.000121555,4.52E-15
-9.916893442,6.89E-10,0.000310193,-2.40E-15
-16.82091806,1.85E-09,0.000533112,-2.00E-14
-21.367318,3.44E-09,0.000641499,-7.32E-14
-25.21721846,8.20E-09,0.00036143,-1.87E-13
-20.38562271,1.42E-08,-0.000818201,-3.92E-13
2.473146144,3.26E-08,-0.003275965,-7.49E-13
35.33862888,5.76E-08,-0.005887232,-1.38E-12
91.51729666,1.67E-07,-0.053274582,-2.03E-11
252.1163559,4.26E-07,0.296834984,8.36E-11
-0.826677155,9.57E-12,-1.17E-05,1.04E-15
-1.403444656,2.57E-11,-1.20E-05,1.86E-15
-3.825917298,1.00E-10,1.47E-04,3.03E-15
-5.304034398,2.37E-10,0.000106313,1.93E-15
-9.919749266,6.89E-10,0.000309799,-2.46E-15
-14.19616648,1.37E-09,0.000506082,-2.42E-14
-21.35295933,3.44E-09,0.000638745,-7.37E-14
-24.03617908,6.14E-09,0.000344928,-1.83E-13
-20.4471692,1.42E-08,-0.000818739,-3.91E-13
-5.743898273,2.42E-08,-0.003061254,-7.11E-13
35.04586292,5.77E-08,-0.005841975,-1.38E-12
84.64986798,1.10E-07,-0.024650328,-9.96E-12
249.9551523,4.26E-07,0.297418368,8.37E-11
-0.352073772,-6.52E-13,-1.69E-05,6.15E-16
-0.647943737,4.05E-12,-1.51E-05,1.25E-15
-1.829108298,3.31E-11,-4.09E-05,2.73E-15
-3.808178063,9.98E-11,1.42E-04,3.08E-15
-6.507103485,3.22E-10,0.000121378,4.57E-15
-9.959332691,6.89E-10,0.000306044,-2.29E-15
-16.85800151,1.85E-09,0.000533242,-2.01E-14
-21.45405971,3.44E-09,0.000642449,-7.30E-14
-25.44780374,8.20E-09,0.000369164,-1.85E-13
-20.63763694,1.42E-08,-0.000808018,-3.92E-13
2.032640718,3.26E-08,-0.00325014,-7.49E-13
34.97677642,5.77E-08,-0.005814476,-1.38E-12
92.34766268,1.67E-07,-0.053172702,-2.03E-11
248.5174224,4.27E-07,0.296841592,8.36E-11
-0.099299226,-1.39E-12,-9.20E-06,1.26E-16
-0.198625828,-1.29E-12,-1.23E-05,4.37E-16
-0.653756361,4.38E-12,-1.50E-05,1.23E-15
-1.404975054,2.58E-11,-1.17E-05,1.86E-15
-3.857675666,1.00E-10,1.39E-04,3.28E-15
-5.482639276,2.38E-10,8.18E-05,2.31E-15
-10.1401622,6.99E-10,0.000313153,-1.86E-15
-14.56290329,1.38E-09,0.000515154,-2.33E-14
-22.0599252,3.48E-09,0.000659821,-7.23E-14
-24.96980091,6.23E-09,0.000385985,-1.83E-13
-21.7933327,1.44E-08,-0.000756502,-3.93E-13
-7.310584405,2.45E-08,-0.002974112,-7.19E-13
33.72511583,5.83E-08,-0.005870333,-1.41E-12
82.7128922,1.11E-07,-0.02466025,-9.98E-12
251.3220486,4.29E-07,0.296626318,8.35E-11
-0.048100213,-9.08E-13,-4.75E-06,-3.48E-17
-0.096528894,-1.49E-12,-9.31E-06,1.33E-16
-0.351665374,-6.46E-13,-1.68E-05,6.10E-16
-0.820705972,9.28E-12,-1.20E-05,1.06E-15
-2.197809272,4.33E-11,-5.11E-05,2.67E-15
-4.784336383,1.17E-10,2.65E-04,3.21E-15
-7.289795253,3.66E-10,0.000160347,4.07E-15
-11.05489212,7.65E-10,0.0003891,-4.62E-15
-18.58726106,2.01E-09,0.000671797,-2.54E-14
-23.56732115,3.71E-09,0.000850815,-8.89E-14
-27.97777049,8.73E-09,0.000616789,-2.20E-13
-23.12498091,1.50E-08,-0.00062894,-4.64E-13
0.511797279,3.42E-08,-0.003433313,-8.98E-13
34.25726522,6.01E-08,-0.006618063,-1.64E-12
94.07372761,1.72E-07,-0.054937335,-2.08E-11
254.6363893,4.36E-07,0.291582854,8.12E-11
3.94E+10,3.94E+10,3.94E+10,3.94E+10
260.2855053,4.36E-07,0.292545513,8.13E-11
92.60155184,1.72E-07,-0.055070398,-2.07E-11
251.8420219,4.29E-07,0.297074786,8.35E-11
33.64861801,6.01E-08,-0.006659609,-1.64E-12
82.38903088,1.11E-07,-0.024756387,-1.00E-11
251.256617,4.27E-07,0.297399078,8.36E-11
0.201913723,3.42E-08,-0.003447983,-9.00E-13
33.5896054,5.83E-08,-0.005851752,-1.41E-12
93.34427053,1.67E-07,-0.053289158,-2.03E-11
254.4226931,4.26E-07,0.298075346,8.37E-11
-23.42047726,1.50E-08,-0.000626932,-4.66E-13
-7.6901216,2.45E-08,-0.002960205,-7.18E-13
34.70682091,5.78E-08,-0.005875005,-1.39E-12
84.44428777,1.10E-07,-0.024706445,-9.95E-12
252.1033034,4.26E-07,0.297404512,8.36E-11
-28.22202527,8.71E-09,0.000630974,-2.20E-13
-22.14226336,1.43E-08,-0.000727109,-3.90E-13
1.841397461,3.26E-08,-0.003252635,-7.50E-13
35.31024263,5.77E-08,-0.005879215,-1.38E-12
94.01440239,1.67E-07,-0.053288644,-2.03E-11
251.9042616,4.26E-07,0.29741874,8.36E-11
-23.66697489,3.69E-09,0.000856229,-8.84E-14
-25.15235932,6.20E-09,0.000400344,-1.80E-13
-20.86796209,1.42E-08,-0.000797172,-3.90E-13
-5.907294979,2.42E-08,-0.003049315,-7.11E-13
35.77386747,5.77E-08,-0.005872211,-1.38E-12
85.59284776,1.10E-07,-0.024731451,-9.95E-12
254.4589933,4.26E-07,0.29771211,8.36E-11
-18.6239375,2.00E-09,0.000674712,-2.52E-14
-22.14376237,3.46E-09,0.000664704,-7.10E-14
-25.60487936,8.18E-09,0.000375679,-1.85E-13
-20.64600953,1.41E-08,-0.000808324,-3.90E-13
2.377395218,3.26E-08,-0.003271415,-7.49E-13
35.44645858,5.77E-08,-0.005897398,-1.39E-12
92.54974018,1.67E-07,-0.053444562,-2.03E-11
254.9177519,4.26E-07,0.297606063,8.36E-11
-11.02786816,7.57E-10,0.000389141,-4.43E-15
-14.5488846,1.37E-09,0.000514524,-2.25E-14
-21.50416348,3.42E-09,0.000646233,-7.24E-14
-24.1550367,6.12E-09,0.00035717,-1.82E-13
-20.57729577,1.41E-08,-0.000804574,-3.90E-13
-5.764721691,2.42E-08,-0.003061321,-7.12E-13
35.70395122,5.77E-08,-0.005937455,-1.39E-12
85.48042376,1.10E-07,-0.024692099,-9.94E-12
253.3787783,4.26E-07,0.297742185,8.37E-11
-7.237346134,3.60E-10,0.000161282,4.18E-15
-10.09510584,6.86E-10,0.000309273,-1.35E-15
-16.86831528,1.83E-09,0.000533303,-1.95E-14
-21.43175133,3.42E-09,0.000646702,-7.24E-14
-25.4293162,8.17E-09,0.000377542,-1.84E-13
-20.54967871,1.41E-08,-0.000802733,-3.90E-13
2.595826342,3.26E-08,-0.003294758,-7.51E-13
35.73149809,5.77E-08,-0.005905486,-1.39E-12
93.63144277,1.67E-07,-0.053485988,-2.03E-11
254.1405538,4.26E-07,0.297873946,8.37E-11
-4.567147095,1.15E-10,2.34E-04,3.26E-15
-5.400129855,2.33E-10,8.81E-05,2.44E-15
-9.924101742,6.82E-10,0.000305504,-2.15E-15
-14.19058914,1.35E-09,0.000508299,-2.36E-14
-21.44511921,3.42E-09,0.000647247,-7.24E-14
-24.14869363,6.12E-09,0.000359252,-1.82E-13
-20.50520544,1.42E-08,-0.000815853,-3.92E-13
-5.786878705,2.42E-08,-0.003067143,-7.13E-13
35.66645397,5.77E-08,-0.005907792,-1.39E-12
85.69044318,1.09E-07,-0.024719309,-9.94E-12
257.5926269,4.26E-07,0.297721993,8.36E-11
-2.135014181,4.20E-11,-4.42E-05,2.64E-15
-3.723794291,9.71E-11,1.24E-04,3.38E-15
-6.460029552,3.17E-10,0.000121284,4.61E-15
-9.887945694,6.81E-10,0.000308917,-2.11E-15
-16.8434018,1.83E-09,0.000534487,-1.94E-14
-21.44722773,3.42E-09,0.000648025,-7.23E-14
-25.4042424,8.18E-09,0.000374157,-1.85E-13
-20.61437218,1.42E-08,-0.000805826,-3.91E-13
2.313302001,3.26E-08,-0.003278176,-7.50E-13
35.38570546,5.77E-08,-0.005919981,-1.39E-12
91.99272019,1.67E-07,-0.053418659,-2.03E-11
252.9218342,4.26E-07,0.297483548,8.36E-11
-0.797807579,8.90E-12,-1.18E-05,1.03E-15
-1.365239751,2.46E-11,-1.14E-05,1.85E-15
-3.703902512,9.77E-11,1.35E-04,3.10E-15
-5.244555095,2.33E-10,0.000108559,2.02E-15
-9.890693458,6.81E-10,0.000308565,-2.17E-15
-14.19667751,1.35E-09,0.000507704,-2.36E-14
-21.43388351,3.42E-09,0.000645141,-7.28E-14
-24.18422155,6.12E-09,0.000356591,-1.82E-13
-20.67469246,1.41E-08,-0.000806503,-3.90E-13
-5.939657483,2.42E-08,-0.003062972,-7.12E-13
35.09374705,5.77E-08,-0.005874551,-1.38E-12
85.0090215,1.10E-07,-0.024736314,-9.96E-12
250.7526552,4.26E-07,0.298069312,8.37E-11
-0.335118881,-9.50E-13,-1.67E-05,6.01E-16
-0.625267386,3.51E-12,-1.55E-05,1.23E-15
-1.777381107,3.16E-11,-3.83E-05,2.71E-15
-3.687611338,9.70E-11,1.31E-04,3.15E-15
-6.456941601,3.16E-10,0.000121075,4.67E-15
-9.926178287,6.81E-10,0.000305277,-2.00E-15
-16.88078598,1.84E-09,0.0005345,-1.95E-14
-21.53398713,3.42E-09,0.000648739,-7.22E-14
-25.63296496,8.18E-09,0.000381683,-1.84E-13
-20.86474454,1.42E-08,-0.000795884,-3.91E-13
1.873296615,3.26E-08,-0.003252554,-7.50E-13
35.02208275,5.77E-08,-0.005846689,-1.39E-12
92.81791669,1.67E-07,-0.053316352,-2.03E-11
249.3039998,4.27E-07,0.297492347,8.36E-11
-0.091976705,-1.48E-12,-9.05E-06,1.19E-16
-0.188395227,-1.47E-12,-1.24E-05,4.26E-16
-0.630951798,3.83E-12,-1.54E-05,1.21E-15
-1.366773953,2.47E-11,-1.11E-05,1.85E-15
-3.738538034,9.75E-11,1.27E-04,3.35E-15
-5.409885914,2.34E-10,8.79E-05,2.40E-15
-10.11195769,6.90E-10,0.000311202,-1.57E-15
-14.56470013,1.37E-09,0.000516155,-2.28E-14
-22.13944005,3.46E-09,0.000665897,-7.14E-14
-25.1188259,6.20E-09,0.00039755,-1.82E-13
-22.02711787,1.43E-08,-0.000743946,-3.93E-13
-7.517938743,2.45E-08,-0.002974716,-7.19E-13
33.75477953,5.83E-08,-0.005901518,-1.41E-12
83.04933511,1.11E-07,-0.024744295,-9.99E-12
252.1056226,4.29E-07,0.29727658,8.35E-11
-0.043178315,-9.66E-13,-4.60E-06,-3.73E-17
-0.089280819,-1.59E-12,-9.16E-06,1.26E-16
-0.334759496,-9.43E-13,-1.67E-05,5.96E-16
-0.792052321,8.62E-12,-1.21E-05,1.05E-15
-2.129956055,4.15E-11,-4.54E-05,2.66E-15
-4.566545927,1.14E-10,2.34E-04,3.27E-15
-7.235549268,3.60E-10,0.000160591,4.21E-15
-11.02326757,7.55E-10,0.000387647,-4.26E-15
-18.61144016,1.99E-09,0.000672975,-2.47E-14
-23.65503873,3.68E-09,0.000857961,-8.78E-14
-28.18189857,8.70E-09,0.000631859,-2.19E-13
-23.37780375,1.50E-08,-0.000612531,-4.63E-13
0.325103784,3.42E-08,-0.003431144,-8.99E-13
34.28329467,6.01E-08,-0.006649808,-1.64E-12
94.5591571,1.72E-07,-0.055090735,-2.08E-11
255.5011731,4.36E-07,0.292194585,8.12E-11
3.95E+10,3.95E+10,3.95E+10,3.95E+10
261.1578188,4.36E-07,0.293157439,8.13E-11
93.08578806,1.72E-07,-0.055224206,-2.07E-11
252.6265978,4.29E-07,0.297724097,8.35E-11
33.67321689,6.02E-08,-0.006691353,-1.65E-12
82.72369426,1.11E-07,-0.024840324,-1.00E-11
252.0471756,4.27E-07,0.298048758,8.36E-11
0.013839094,3.42E-08,-0.003445724,-9.00E-13
33.61676754,5.84E-08,-0.005882577,-1.41E-12
93.8161121,1.67E-07,-0.053432893,-2.03E-11
255.2267723,4.26E-07,0.298725833,8.37E-11
-23.67382064,1.50E-08,-0.000610389,-4.65E-13
-7.89924027,2.45E-08,-0.002960567,-7.19E-13
34.75148729,5.78E-08,-0.005907417,-1.39E-12
84.80347477,1.10E-07,-0.024792725,-9.95E-12
252.9089273,4.26E-07,0.298052329,8.36E-11
-28.42617099,8.68E-09,0.000646081,-2.18E-13
-22.37729016,1.43E-08,-0.000714402,-3.89E-13
1.680283509,3.26E-08,-0.003254873,-7.50E-13
35.35651195,5.77E-08,-0.005911733,-1.39E-12
94.49258413,1.67E-07,-0.053432458,-2.03E-11
252.7080979,4.26E-07,0.298066701,8.36E-11
-23.75390472,3.67E-09,0.000863327,-8.73E-14
-25.30094049,6.17E-09,0.000411864,-1.79E-13
-21.09572996,1.41E-08,-0.000784957,-3.90E-13
-6.104941238,2.42E-08,-0.003050789,-7.11E-13
35.81903226,5.77E-08,-0.005904632,-1.39E-12
85.94940839,1.10E-07,-0.024816863,-9.95E-12
255.2668132,4.26E-07,0.298360881,8.36E-11
-18.64723924,1.98E-09,0.00067585,-2.45E-14
-22.22236104,3.44E-09,0.000670701,-7.02E-14
-25.78980586,8.16E-09,0.000388214,-1.84E-13
-20.87432263,1.41E-08,-0.000795961,-3.90E-13
2.215834766,3.26E-08,-0.003273457,-7.49E-13
35.49187038,5.77E-08,-0.005929937,-1.39E-12
93.02556864,1.67E-07,-0.053588943,-2.03E-11
255.7234831,4.26E-07,0.298255023,8.36E-11
-10.99535086,7.48E-10,0.000387668,-4.07E-15
-14.54965114,1.36E-09,0.000515451,-2.20E-14
-21.58327282,3.40E-09,0.000652489,-7.15E-14
-24.30273933,6.10E-09,0.000368859,-1.81E-13
-20.80679411,1.41E-08,-0.000792089,-3.89E-13
-5.963348459,2.42E-08,-0.003062664,-7.13E-13
35.75000856,5.77E-08,-0.00597017,-1.39E-12
85.83740561,1.10E-07,-0.024777884,-9.95E-12
254.1823269,4.26E-07,0.298391418,8.37E-11
-7.181922091,3.54E-10,0.000161611,4.31E-15
-10.06580515,6.78E-10,0.000307259,-1.07E-15
